PurchaseOrderID,SupplierID,SupplierName,ProductID,OrderDate,ExpectedDeliveryDate,Quantity,UnitCost,POStatus
PO202607070000,SUP011,Global Accessories Egypt,P0292,2026-07-07,2026-07-09,89,9997.62,Partial
PO202607070000,SUP016,Pioneer Retail Supplies,P0057,2026-07-07,2026-07-09,11,13042.64,Received
PO202607070000,SUP004,Cairo Digital Trading,P0141,2026-07-07,2026-07-09,90,3382.54,Received
PO202607070001,SUP018,United Consumer Tech,P0110,2026-07-07,2026-07-19,88,33163.31,Received
PO202607070001,SUP012,Canal Trading Co.,P0064,2026-07-07,2026-07-09,10,2701.08,Open
PO202607070001,SUP008,Future Appliances,P0136,2026-07-07,2026-07-23,90,6081.96,Open
PO202607070002,SUP001,Tech Distribution Egypt,P0268,2026-07-07,2026-07-25,36,6179.32,Open
PO202607070002,SUP017,ElectroHub Egypt,P0295,2026-07-07,2026-07-12,107,14804.59,Approved
PO202607070002,SUP007,HomeTech Distributors,P0053,2026-07-07,2026-07-24,24,21929.79,Approved
PO202607070003,SUP011,Global Accessories Egypt,P0084,2026-07-07,2026-07-20,112,24659.94,Approved
PO202607070003,SUP001,Tech Distribution Egypt,P0292,2026-07-07,2026-07-16,95,10633.84,Received
PO202607070003,SUP014,MegaHome Supply,P0026,2026-07-07,2026-07-18,91,12327.33,Received
PO202607070004,SUP002,Delta Electronics Supply,P0242,2026-07-07,2026-07-22,62,10170.75,Approved
PO202607070004,SUP012,Canal Trading Co.,P0147,2026-07-07,2026-07-26,98,8397.81,Partial
PO202607070004,SUP010,Prime IT Supply,P0267,2026-07-07,2026-07-12,78,2905.86,Approved
PO202607070005,SUP018,United Consumer Tech,P0083,2026-07-07,2026-07-19,17,30272.16,Approved
PO202607070005,SUP015,Digital Gate,P0223,2026-07-07,2026-07-21,17,6394.58,Open
PO202607070005,SUP013,North Coast Distribution,P0115,2026-07-07,2026-07-13,107,3387.78,Approved
PO202607070006,SUP012,Canal Trading Co.,P0158,2026-07-07,2026-07-25,83,4205.06,Approved
PO202607070006,SUP008,Future Appliances,P0072,2026-07-07,2026-07-15,71,3248.49,Open
PO202607070006,SUP001,Tech Distribution Egypt,P0084,2026-07-07,2026-07-15,59,22865.19,Partial
PO202607070007,SUP012,Canal Trading Co.,P0164,2026-07-07,2026-07-16,111,2907.26,Approved
PO202607070007,SUP012,Canal Trading Co.,P0029,2026-07-07,2026-07-19,18,8772.68,Approved
PO202607070007,SUP008,Future Appliances,P0141,2026-07-07,2026-07-17,13,3125.17,Approved
PO202607070008,SUP008,Future Appliances,P0251,2026-07-07,2026-07-10,111,27957.40,Open
PO202607070008,SUP007,HomeTech Distributors,P0241,2026-07-07,2026-07-18,36,59131.12,Received
PO202607070008,SUP006,Smart Devices MENA,P0128,2026-07-07,2026-07-15,43,2294.03,Received
PO202607070009,SUP001,Tech Distribution Egypt,P0104,2026-07-07,2026-07-10,56,1605.71,Approved
PO202607070009,SUP006,Smart Devices MENA,P0207,2026-07-07,2026-07-18,110,35935.01,Received
PO202607070009,SUP006,Smart Devices MENA,P0137,2026-07-07,2026-07-17,105,4593.64,Open
PO202607070010,SUP015,Digital Gate,P0261,2026-07-07,2026-07-22,84,3450.60,Received
PO202607070010,SUP013,North Coast Distribution,P0129,2026-07-07,2026-07-25,49,15395.53,Approved
PO202607070010,SUP008,Future Appliances,P0273,2026-07-07,2026-07-21,5,16014.51,Received
PO202607070011,SUP006,Smart Devices MENA,P0275,2026-07-07,2026-07-27,87,48821.65,Received
PO202607070011,SUP015,Digital Gate,P0281,2026-07-07,2026-07-18,95,2994.58,Open
PO202607070011,SUP002,Delta Electronics Supply,P0189,2026-07-07,2026-07-15,49,725.90,Approved
PO202607070012,SUP011,Global Accessories Egypt,P0057,2026-07-07,2026-07-26,39,13668.34,Approved
PO202607070012,SUP010,Prime IT Supply,P0268,2026-07-07,2026-07-24,104,6790.80,Received
PO202607070012,SUP002,Delta Electronics Supply,P0204,2026-07-07,2026-07-09,112,29679.21,Received
PO202607070013,SUP012,Canal Trading Co.,P0251,2026-07-07,2026-07-14,5,29074.21,Received
PO202607070013,SUP014,MegaHome Supply,P0055,2026-07-07,2026-07-11,31,11085.94,Received
PO202607070013,SUP003,Nile Retail Supply,P0230,2026-07-07,2026-07-09,116,8725.35,Received
PO202607070014,SUP006,Smart Devices MENA,P0031,2026-07-07,2026-07-13,41,18479.45,Open
PO202607070014,SUP018,United Consumer Tech,P0242,2026-07-07,2026-07-17,56,10872.50,Open
PO202607070014,SUP009,Arabian Electronics,P0178,2026-07-07,2026-07-10,48,37269.54,Received
PO202607070015,SUP006,Smart Devices MENA,P0118,2026-07-07,2026-07-17,53,4785.04,Open
PO202607070015,SUP012,Canal Trading Co.,P0036,2026-07-07,2026-07-22,30,18745.42,Approved
PO202607070015,SUP016,Pioneer Retail Supplies,P0289,2026-07-07,2026-07-22,70,26444.31,Partial
PO202607070016,SUP002,Delta Electronics Supply,P0157,2026-07-07,2026-07-23,22,12943.32,Open
PO202607070016,SUP012,Canal Trading Co.,P0075,2026-07-07,2026-07-27,88,6599.35,Approved
PO202607070016,SUP007,HomeTech Distributors,P0263,2026-07-07,2026-07-20,117,5588.00,Partial
PO202607070017,SUP007,HomeTech Distributors,P0201,2026-07-07,2026-07-20,39,51055.86,Open
PO202607070017,SUP017,ElectroHub Egypt,P0140,2026-07-07,2026-07-27,64,3133.39,Received
PO202607070017,SUP014,MegaHome Supply,P0100,2026-07-07,2026-07-22,12,9838.86,Received
PO202607070018,SUP007,HomeTech Distributors,P0229,2026-07-07,2026-07-20,63,55182.28,Received
PO202607070018,SUP010,Prime IT Supply,P0188,2026-07-07,2026-07-25,48,4367.66,Approved
PO202607070018,SUP001,Tech Distribution Egypt,P0042,2026-07-07,2026-07-21,54,4471.55,Received
