PurchaseOrderID,SupplierID,SupplierName,ProductID,OrderDate,ExpectedDeliveryDate,Quantity,UnitCost,POStatus
PO202607250000,SUP018,United Consumer Tech,P0055,2026-07-25,2026-08-11,26,11484.12,Received
PO202607250000,SUP008,Future Appliances,P0053,2026-07-25,2026-08-04,39,24197.18,Approved
PO202607250000,SUP007,HomeTech Distributors,P0032,2026-07-25,2026-08-02,38,716.00,Received
PO202607250001,SUP001,Tech Distribution Egypt,P0007,2026-07-25,2026-07-30,87,1365.79,Received
PO202607250001,SUP006,Smart Devices MENA,P0291,2026-07-25,2026-08-06,117,4353.75,Received
PO202607250001,SUP009,Arabian Electronics,P0135,2026-07-25,2026-08-14,87,9673.05,Approved
PO202607250002,SUP013,North Coast Distribution,P0109,2026-07-25,2026-08-12,23,53328.79,Received
PO202607250002,SUP015,Digital Gate,P0306,2026-07-25,2026-08-11,90,4773.63,Received
PO202607250002,SUP017,ElectroHub Egypt,P0083,2026-07-25,2026-08-08,18,30142.71,Approved
PO202607250003,SUP002,Delta Electronics Supply,P0274,2026-07-25,2026-08-14,65,16447.19,Open
PO202607250003,SUP014,MegaHome Supply,P0079,2026-07-25,2026-08-13,92,9910.80,Received
PO202607250003,SUP017,ElectroHub Egypt,P0297,2026-07-25,2026-08-14,91,57064.10,Received
PO202607250004,SUP002,Delta Electronics Supply,P0089,2026-07-25,2026-08-07,80,2442.96,Received
PO202607250004,SUP014,MegaHome Supply,P0102,2026-07-25,2026-08-12,56,36496.30,Received
PO202607250004,SUP014,MegaHome Supply,P0309,2026-07-25,2026-08-03,64,4338.92,Partial
PO202607250005,SUP017,ElectroHub Egypt,P0084,2026-07-25,2026-08-07,86,25595.37,Received
PO202607250005,SUP015,Digital Gate,P0126,2026-07-25,2026-07-31,30,22387.32,Open
PO202607250005,SUP010,Prime IT Supply,P0004,2026-07-25,2026-08-08,30,10794.06,Open
PO202607250006,SUP007,HomeTech Distributors,P0019,2026-07-25,2026-08-14,43,3801.28,Received
PO202607250006,SUP016,Pioneer Retail Supplies,P0213,2026-07-25,2026-08-05,33,2331.66,Open
PO202607250006,SUP014,MegaHome Supply,P0047,2026-07-25,2026-08-07,64,8257.93,Received
PO202607250007,SUP009,Arabian Electronics,P0212,2026-07-25,2026-08-04,110,182.50,Received
PO202607250007,SUP017,ElectroHub Egypt,P0055,2026-07-25,2026-07-28,70,11470.14,Received
PO202607250007,SUP005,Alex Import & Trade,P0147,2026-07-25,2026-07-30,69,8245.86,Open
PO202607250008,SUP002,Delta Electronics Supply,P0036,2026-07-25,2026-07-27,86,17705.94,Received
PO202607250008,SUP008,Future Appliances,P0107,2026-07-25,2026-07-31,50,47166.18,Partial
PO202607250008,SUP010,Prime IT Supply,P0152,2026-07-25,2026-08-11,95,748.87,Approved
PO202607250009,SUP012,Canal Trading Co.,P0115,2026-07-25,2026-08-03,23,3264.06,Approved
PO202607250009,SUP007,HomeTech Distributors,P0318,2026-07-25,2026-08-05,26,32805.68,Approved
PO202607250009,SUP014,MegaHome Supply,P0219,2026-07-25,2026-08-01,116,8341.96,Received
PO202607250010,SUP011,Global Accessories Egypt,P0253,2026-07-25,2026-08-13,65,45512.00,Approved
PO202607250010,SUP012,Canal Trading Co.,P0095,2026-07-25,2026-07-28,35,21915.90,Received
PO202607250010,SUP013,North Coast Distribution,P0100,2026-07-25,2026-07-27,70,10516.35,Approved
PO202607250011,SUP002,Delta Electronics Supply,P0052,2026-07-25,2026-08-10,59,11082.09,Approved
PO202607250011,SUP017,ElectroHub Egypt,P0292,2026-07-25,2026-07-29,105,9589.71,Approved
PO202607250011,SUP013,North Coast Distribution,P0090,2026-07-25,2026-08-07,119,794.02,Approved
PO202607250012,SUP008,Future Appliances,P0269,2026-07-25,2026-08-02,60,15238.94,Open
PO202607250012,SUP016,Pioneer Retail Supplies,P0224,2026-07-25,2026-07-31,31,1018.22,Approved
PO202607250012,SUP004,Cairo Digital Trading,P0242,2026-07-25,2026-08-02,83,11372.60,Received
PO202607250013,SUP007,HomeTech Distributors,P0157,2026-07-25,2026-08-04,61,13060.67,Partial
PO202607250013,SUP005,Alex Import & Trade,P0180,2026-07-25,2026-08-07,105,7298.41,Open
PO202607250013,SUP005,Alex Import & Trade,P0044,2026-07-25,2026-08-10,76,187.27,Received
PO202607250014,SUP010,Prime IT Supply,P0199,2026-07-25,2026-08-12,77,11595.75,Received
PO202607250014,SUP010,Prime IT Supply,P0268,2026-07-25,2026-08-09,62,6602.34,Open
PO202607250014,SUP001,Tech Distribution Egypt,P0134,2026-07-25,2026-08-06,71,10077.48,Received
PO202607250015,SUP017,ElectroHub Egypt,P0143,2026-07-25,2026-08-09,26,24669.03,Approved
PO202607250015,SUP016,Pioneer Retail Supplies,P0029,2026-07-25,2026-08-11,54,8496.21,Received
PO202607250015,SUP002,Delta Electronics Supply,P0007,2026-07-25,2026-08-02,59,1430.93,Open
PO202607250016,SUP003,Nile Retail Supply,P0011,2026-07-25,2026-08-09,109,23509.06,Approved
PO202607250016,SUP008,Future Appliances,P0209,2026-07-25,2026-08-10,25,1210.40,Approved
PO202607250016,SUP006,Smart Devices MENA,P0311,2026-07-25,2026-08-13,83,14027.21,Approved
PO202607250017,SUP012,Canal Trading Co.,P0108,2026-07-25,2026-08-12,56,9477.37,Received
PO202607250017,SUP003,Nile Retail Supply,P0217,2026-07-25,2026-08-02,95,31131.92,Open
PO202607250017,SUP018,United Consumer Tech,P0009,2026-07-25,2026-08-06,67,49216.50,Approved
PO202607250018,SUP003,Nile Retail Supply,P0166,2026-07-25,2026-07-29,19,1748.42,Approved
PO202607250018,SUP018,United Consumer Tech,P0239,2026-07-25,2026-07-28,82,17442.12,Partial
PO202607250018,SUP018,United Consumer Tech,P0310,2026-07-25,2026-08-02,30,9509.91,Received
PO202607250019,SUP005,Alex Import & Trade,P0028,2026-07-25,2026-08-06,61,10460.26,Received
PO202607250019,SUP001,Tech Distribution Egypt,P0210,2026-07-25,2026-08-03,103,7099.05,Received
PO202607250019,SUP003,Nile Retail Supply,P0159,2026-07-25,2026-08-08,80,47542.06,Approved
PO202607250020,SUP018,United Consumer Tech,P0317,2026-07-25,2026-08-04,29,44595.30,Received
PO202607250020,SUP010,Prime IT Supply,P0011,2026-07-25,2026-08-11,119,22600.53,Open
PO202607250020,SUP001,Tech Distribution Egypt,P0111,2026-07-25,2026-08-08,81,24255.65,Received
PO202607250021,SUP017,ElectroHub Egypt,P0099,2026-07-25,2026-08-05,111,7287.42,Open
PO202607250021,SUP018,United Consumer Tech,P0268,2026-07-25,2026-08-12,38,6053.28,Received
PO202607250021,SUP013,North Coast Distribution,P0095,2026-07-25,2026-07-28,110,20671.18,Open
PO202607250022,SUP007,HomeTech Distributors,P0175,2026-07-25,2026-08-06,6,9649.19,Partial
PO202607250022,SUP012,Canal Trading Co.,P0279,2026-07-25,2026-08-11,26,13737.72,Received
PO202607250022,SUP003,Nile Retail Supply,P0148,2026-07-25,2026-07-31,100,13638.13,Partial
PO202607250023,SUP006,Smart Devices MENA,P0217,2026-07-25,2026-08-08,80,30399.76,Partial
PO202607250023,SUP013,North Coast Distribution,P0295,2026-07-25,2026-08-05,17,13868.08,Approved
PO202607250023,SUP008,Future Appliances,P0115,2026-07-25,2026-07-30,40,3215.39,Approved
PO202607250024,SUP006,Smart Devices MENA,P0094,2026-07-25,2026-08-03,49,4997.60,Approved
PO202607250024,SUP008,Future Appliances,P0294,2026-07-25,2026-07-31,81,17338.04,Partial
PO202607250024,SUP004,Cairo Digital Trading,P0003,2026-07-25,2026-08-08,80,2068.48,Received
PO202607250025,SUP010,Prime IT Supply,P0227,2026-07-25,2026-07-28,44,15471.18,Open
PO202607250025,SUP008,Future Appliances,P0115,2026-07-25,2026-07-30,14,3389.00,Received
PO202607250025,SUP003,Nile Retail Supply,P0123,2026-07-25,2026-07-28,65,1490.34,Approved
PO202607250026,SUP016,Pioneer Retail Supplies,P0074,2026-07-25,2026-08-12,86,16561.61,Open
PO202607250026,SUP005,Alex Import & Trade,P0232,2026-07-25,2026-08-08,42,4316.49,Open
PO202607250026,SUP010,Prime IT Supply,P0297,25/07/2026,2026-08-01,39,52278.08,Partial
PO202607250027,SUP001,Tech Distribution Egypt,P0299,2026-07-25,2026-08-14,70,40443.27,Received
PO202607250027,SUP013,North Coast Distribution,P0317,2026-07-25,2026-07-31,22,42678.00,Received
PO202607250027,SUP009,Arabian Electronics,P0247,2026-07-25,2026-08-11,26,9080.72,Open
PO202607250028,SUP012,Canal Trading Co.,P0032,2026-07-25,2026-08-02,92,718.36,Received
PO202607250028,SUP012,Canal Trading Co.,P0033,2026-07-25,2026-08-01,111,27674.48,Partial
PO202607250028,SUP015,Digital Gate,P0189,2026-07-25,2026-08-13,36,742.61,Received
PO202607250029,SUP017,ElectroHub Egypt,P0144,2026-07-25,2026-08-03,16,2091.59,Received
PO202607250029,SUP012,Canal Trading Co.,P0110,2026-07-25,2026-07-29,60,37134.47,Open
PO202607250029,SUP008,Future Appliances,P0112,2026-07-25,2026-08-09,38,5692.83,Received
PO202607250030,SUP014,MegaHome Supply,P0095,2026-07-25,2026-08-11,118,19279.42,Approved
PO202607250030,SUP005,Alex Import & Trade,P0317,2026-07-25,2026-08-04,107,45348.99,Received
PO202607250030,SUP006,Smart Devices MENA,P0188,2026-07-25,2026-08-10,25,4359.26,Open
PO202607250031,SUP004,Cairo Digital Trading,P0089,2026-07-25,2026-08-12,106,2137.31,Received
PO202607250031,SUP008,Future Appliances,P0264,2026-07-25,2026-08-02,53,948.88,Approved
PO202607250031,SUP009,Arabian Electronics,P0019,2026-07-25,2026-07-31,18,3658.15,Open
