PurchaseOrderID,SupplierID,SupplierName,ProductID,OrderDate,ExpectedDeliveryDate,Quantity,UnitCost,POStatus
PO202607080000,SUP014,MegaHome Supply,P0112,2026-07-08,2026-07-26,40,5933.79,Received
PO202607080000,SUP018,United Consumer Tech,P0152,2026-07-08,2026-07-20,57,858.53,Open
PO202607080000,SUP009,Arabian Electronic,P0267,2026-07-08,2026-07-14,50,2426.71,Approved
PO202607080001,SUP007,HomeTech Distributors,P0281,2026-07-08,2026-07-13,81,3353.56,Received
PO202607080001,SUP018,United Consumer Tech,P0241,2026-07-08,2026-07-10,17,62863.08,Open
PO202607080001,SUP001,Tech Distribution Egypt,P0041,2026-07-08,2026-07-14,99,2119.15,Received
PO202607080002,SUP015,Digital Gate,P0120,2026-07-08,2026-07-20,101,2911.29,Open
PO202607080002,SUP007,HomeTech Distributors,P0002,2026-07-08,2026-07-24,44,10765.43,Open
PO202607080002,SUP018,United Consumer Tech,P0178,2026-07-08,2026-07-22,17,36915.37,Received
PO202607080003,SUP003,Nile Retail Supply,P0273,2026-07-08,2026-07-22,30,14963.42,Approved
PO202607080003,SUP006,Smart Devices MENA,P0315,2026-07-08,2026-07-11,25,1712.18,Received
PO202607080003,SUP011,Global Accessories Egypt,P0289,2026-07-08,2026-07-21,108,26165.62,Received
PO202607080004,SUP010,Prime IT Supply,P0041,2026-07-08,2026-07-19,110,2011.87,Received
PO202607080004,SUP018,United Consumer Tech,P0172,2026-07-08,2026-07-10,48,12062.27,Approved
PO202607080004,SUP002,Delta Electronics Supply,P0205,2026-07-08,2026-07-11,73,50497.60,Approved
PO202607080005,SUP007,HomeTech Distributors,P0143,2026-07-08,2026-07-11,111,23606.41,Approved
PO202607080005,SUP018,United Consumer Tech,P0008,2026-07-08,2026-07-28,42,610.89,Partial
PO202607080005,SUP017,ElectroHub Egypt,P0067,2026-07-08,2026-07-23,78,3406.03,Received
PO202607080006,SUP006,Smart Devices MENA,P0088,2026-07-08,2026-07-18,14,1556.98,Received
PO202607080006,SUP017,ElectroHub Egypt,P0201,2026-07-08,2026-07-10,23,55204.60,Received
PO202607080006,SUP007,HomeTech Distributors,P0218,2026-07-08,2026-07-12,109,8185.69,Received
PO202607080007,SUP007,HomeTech Distributors,P0221,2026-07-08,2026-07-11,61,45777.65,Approved
PO202607080007,SUP008,Future Appliances,P0057,2026-07-08,2026-07-11,14,14480.47,Approved
PO202607080007,SUP004,Cairo Digital Trading,P0278,2026-07-08,2026-07-28,111,4564.21,Received
PO202607080008,SUP013,North Coast Distribution,P0203,2026-07-08,2026-07-10,34,28025.32,Open
PO202607080008,SUP016,Pioneer Retail Supplies,P0320,2026-07-08,2026-07-20,103,2507.82,Received
PO202607080008,SUP002,Delta Electronics Supply,P0033,2026-07-08,2026-07-16,105,25076.65,Received
PO202607080009,SUP007,HomeTech Distributors,P0115,2026-07-08,2026-07-19,102,3076.60,Approved
PO202607080009,SUP007,HomeTech Distributors,P0101,2026-07-08,2026-07-12,77,14024.85,Received
PO202607080009,SUP014,MegaHome Supply,P0311,2026-07-08,2026-07-15,54,14243.02,Received
PO202607080010,SUP009,Arabian Electronics,P0293,2026-07-08,2026-07-21,88,22444.31,Received
PO202607080010,SUP015,Digital Gate,P0193,2026-07-08,2026-07-27,78,26604.76,Received
PO202607080010,SUP006,Smart Devices MENA,P0105,2026-07-08,2026-07-10,56,42004.85,Approved
PO202607080011,SUP012,Canal Trading Co.,P0071,2026-07-08,2026-07-16,15,4010.61,Received
PO202607080011,SUP008,Future Appliances,P0071,2026-07-08,2026-07-16,51,4178.91,Received
PO202607080011,SUP018,United Consumer Tech,P0071,2026-07-08,2026-07-15,81,3575.50,Open
PO202607080012,SUP002,Delta Electronics Supply,P0071,2026-07-08,2026-07-23,19,3568.72,Approved
PO202607080012,SUP006,Smart Devices MENA,P0145,2026-07-08,2026-07-21,102,45446.07,Open
PO202607080012,SUP007,HomeTech Distributors,P0291,2026-07-08,2026-07-27,72,4116.67,Received
PO202607080013,SUP008,Future Appliances,P0137,2026-07-08,2026-07-12,49,4623.36,Approved
PO202607080013,SUP006,Smart Devices MENA,P0017,2026-07-08,2026-07-20,110,864.06,Approved
PO202607080013,SUP003,Nile Retail Supply,P0133,2026-07-08,2026-07-24,56,42621.53,Received
PO202607080014,SUP012,Canal Trading Co.,P0086,2026-07-08,2026-07-20,27,17140.67,Received
PO202607080014,SUP018,United Consumer Tech,P0276,2026-07-08,2026-07-17,115,29557.65,Approved
PO202607080014,SUP002,Delta Electronics Supply,P0168,2026-07-08,2026-07-10,114,3034.92,Received
PO202607080015,SUP005,Alex Import & Trade,P0087,2026-07-08,2026-07-17,24,45749.62,Received
PO202607080015,SUP001,Tech Distribution Egypt,P0138,2026-07-08,2026-07-17,106,957.19,Partial
PO202607080015,SUP015,Digital Gate,P0006,2026-07-08,2026-07-22,28,7476.51,Received
PO202607080016,SUP013,North Coast Distribution,P0022,2026-07-08,2026-07-25,14,3700.69,Approved
PO202607080016,SUP017,ElectroHub Egypt,P0125,2026-07-08,2026-07-26,52,30161.95,Approved
PO202607080016,SUP007,HomeTech Distributors,P0008,2026-07-08,2026-07-10,74,663.07,Received
PO202607080017,SUP015,Digital Gate,P0305,2026-07-08,2026-07-18,47,2787.78,Open
PO202607080017,SUP011,Global Accessories Egypt,P0304,2026-07-08,2026-07-10,41,5563.82,Approved
PO202607080017,SUP018,United Consumer Tech,P0104,2026-07-08,2026-07-21,43,1605.36,Received
PO202607080018,SUP011,Global Accessories Egypt,P0264,2026-07-08,2026-07-20,110,889.63,Open
PO202607080018,SUP010,Prime IT Supply,P0283,2026-07-08,2026-07-13,95,387.56,Partial
PO202607080018,SUP012,Canal Trading Co.,P0067,2026-07-08,2026-07-27,32,3590.49,Received
PO202607080019,SUP010,Prime IT Supply,P0267,2026-07-08,2026-07-20,97,2550.75,Received
PO202607080019,SUP007,HomeTech Distributors,P0089,2026-07-08,2026-07-16,114,2168.71,Received
