PurchaseOrderID,SupplierID,SupplierName,ProductID,OrderDate,ExpectedDeliveryDate,Quantity,UnitCost,POStatus
PO202607240000,SUP018,United Consumer Tech,P0052,2026-07-24,2026-08-05,30,11042.76,Approved
PO202607240000,SUP016,Pioneer Retail Supplies,P0255,2026-07-24,2026-08-08,25,22343.23,Received
PO202607240000,SUP018,United Consumer Tech,P0230,2026-07-24,2026-08-05,66,9088.02,Open
PO202607240001,SUP011,Global Accessories Egypt,P0004,2026-07-24,2026-08-04,47,12308.76,Open
PO202607240001,SUP007,HomeTech Distributors,P0244,2026-07-24,2026-08-11,25,3072.63,Partial
PO202607240001,SUP008,Future Appliances,P0055,2026-07-24,2026-07-30,8,12100.52,Open
PO202607240002,SUP015,Digital Gate,P0299,2026-07-24,2026-08-13,93,38704.71,Received
PO202607240002,SUP006,Smart Devices MENA,P0043,2026-07-24,2026-08-04,117,1284.07,Open
PO202607240002,SUP017,ElectroHub Egypt,P0047,2026-07-24,2026-08-09,52,8775.08,Approved
PO202607240003,SUP002,Delta Electronics Supply,P0299,2026-07-24,2026-08-03,9,41289.07,Approved
PO202607240003,SUP011,Global Accessories Egypt,P0188,2026-07-24,2026-08-05,60,3857.95,Received
PO202607240003,SUP014,MegaHome Supply,P0065,2026-07-24,2026-07-27,52,5181.44,Received
PO202607240004,SUP004,Cairo Digital Trading,P0181,2026-07-24,2026-08-11,119,29450.30,Open
PO202607240004,SUP018,United Consumer Tech,P0159,2026-07-24,2026-08-13,29,46413.44,Approved
PO202607240004,SUP014,MegaHome Supply,P0087,2026-07-24,2026-07-27,116,40432.39,Open
PO202607240005,SUP011,Global Accessories Egypt,P0182,2026-07-24,2026-08-04,19,11483.88,Open
PO202607240005,SUP011,Global Accessories Egypt,P0234,2026-07-24,2026-08-13,42,8250.50,Received
PO202607240005,SUP011,Global Accessories Egypt,P0084,2026-07-24,2026-08-11,111,22340.68,Received
PO202607240006,SUP001,Tech Distribution Egypt,P0175,2026-07-24,2026-08-01,62,8909.34,Received
PO202607240006,SUP002,Delta Electronics Supply,P0256,2026-07-24,2026-07-29,101,3100.90,Received
PO202607240006,SUP011,Global Accessories Egypt,P0069,2026-07-24,2026-07-26,8,5049.70,Received
PO202607240007,SUP012,Canal Trading Co.,P0005,2026-07-24,2026-08-05,20,34343.23,Approved
PO202607240007,SUP007,HomeTech Distributors,P0306,2026-07-24,2026-08-10,55,4402.56,Approved
PO202607240007,SUP004,Cairo Digital Trading,P0291,2026-07-24,2026-08-09,15,4719.79,Received
PO202607240008,SUP015,Digital Gate,P0238,2026-07-24,2026-07-29,87,11782.53,Received
PO202607240008,SUP011,Global Accessories Egypt,P0315,2026-07-24,2026-08-11,75,1846.52,Open
PO202607240008,SUP013,North Coast Distribution,P0275,2026-07-24,2026-08-12,108,41850.50,Approved
PO202607240009,SUP012,Canal Trading Co.,P0014,2026-07-24,2026-08-04,112,19765.79,Open
PO202607240009,SUP013,North Coast Distribution,P0215,2026-07-24,2026-08-13,96,14443.69,Received
PO202607240009,SUP008,Future Appliances,P0319,2026-07-24,2026-08-07,48,9114.43,Approved
PO202607240010,SUP016,Pioneer Retail Supplies,P0302,2026-07-24,2026-07-29,54,39802.39,Approved
PO202607240010,SUP003,Nile Retail Supply,P0190,2026-07-24,2026-08-03,86,19307.37,Received
PO202607240010,SUP016,Pioneer Retail Supplies,P0227,2026-07-24,2026-08-07,100,17348.57,Received
PO202607240011,SUP006,Smart Devices MENA,P0199,2026-07-24,2026-08-10,75,11591.97,Received
PO202607240011,SUP003,Nile Retail Supply,P0304,2026-07-24,2026-08-05,45,5554.59,Received
PO202607240011,SUP009,Arabian Electronics,P0231,2026-07-24,2026-08-02,34,28678.52,Open
PO202607240012,SUP009,Arabian Electronics,P0240,2026-07-24,2026-07-29,63,4111.54,Approved
PO202607240012,SUP014,MegaHome Supply,P0202,2026-07-24,2026-08-10,74,11863.46,Received
PO202607240012,SUP018,United Consumer Tech,P0046,2026-07-24,2026-08-03,35,16359.00,Received
PO202607240013,SUP004,Cairo Digital Trading,P0121,2026-07-24,2026-07-28,82,37329.54,Open
PO202607240013,SUP002,Delta Electronics Supply,P0087,2026-07-24,2026-07-31,16,44857.01,Received
